x_0, y
1.224722, -0.250000
1.224767, -0.250000
1.224720, -0.250000
1.224774, -0.250000
1.224706, -0.250000
1.224801, -0.250000
1.224657, -0.250000
1.224894, -0.250000
1.224472, -0.250000
1.225258, -0.249998
1.223859, -0.249995
1.225840, -0.249993
1.223837, -0.249995
1.225365, -0.249998
1.224324, -0.249999
1.225048, -0.249999
1.224506, -0.250000
1.224952, -0.250000
1.224548, -0.250000
1.224949, -0.250000
1.224514, -0.250000
1.225025, -0.250000
1.224385, -0.249999
1.225221, -0.249999
1.224126, -0.249998
1.225480, -0.249997
1.223984, -0.249997
1.225432, -0.249997
1.224166, -0.249998
1.225223, -0.249999
1.224338, -0.249999
