x_0, x_1, y
0.003974, -0.000851, 0.000017
0.003951, -0.000845, 0.000016
0.003929, -0.000839, 0.000016
0.003907, -0.000832, 0.000016
0.003885, -0.000826, 0.000016
0.003863, -0.000820, 0.000016
0.003841, -0.000814, 0.000015
0.003820, -0.000808, 0.000015
0.003798, -0.000802, 0.000015
0.003776, -0.000796, 0.000015
0.003755, -0.000791, 0.000015
0.003734, -0.000785, 0.000015
0.003713, -0.000779, 0.000014
0.003692, -0.000773, 0.000014
0.003671, -0.000768, 0.000014
0.003650, -0.000762, 0.000014
0.003629, -0.000756, 0.000014
0.003608, -0.000751, 0.000014
0.003588, -0.000745, 0.000013
0.003567, -0.000740, 0.000013
0.003547, -0.000734, 0.000013
0.003527, -0.000729, 0.000013
0.003507, -0.000723, 0.000013
0.003487, -0.000718, 0.000013
0.003467, -0.000713, 0.000013
0.003447, -0.000707, 0.000012
0.003427, -0.000702, 0.000012
0.003408, -0.000697, 0.000012
0.003388, -0.000692, 0.000012
0.003369, -0.000687, 0.000012
0.003349, -0.000682, 0.000012
0.003330, -0.000676, 0.000012
0.003311, -0.000671, 0.000011
0.003292, -0.000666, 0.000011
0.003273, -0.000661, 0.000011
0.003254, -0.000657, 0.000011
0.003236, -0.000652, 0.000011
0.003217, -0.000647, 0.000011
0.003198, -0.000642, 0.000011
0.003180, -0.000637, 0.000011
0.003162, -0.000632, 0.000010
0.003143, -0.000628, 0.000010
0.003125, -0.000623, 0.000010
0.003107, -0.000618, 0.000010
0.003089, -0.000614, 0.000010
0.003071, -0.000609, 0.000010
0.003053, -0.000604, 0.000010
0.003036, -0.000600, 0.000010
0.003018, -0.000595, 0.000009
0.003000, -0.000591, 0.000009
0.002983, -0.000586, 0.000009
0.002966, -0.000582, 0.000009
0.002948, -0.000578, 0.000009
0.002931, -0.000573, 0.000009
0.002914, -0.000569, 0.000009
0.002897, -0.000565, 0.000009
0.002880, -0.000560, 0.000009
0.002864, -0.000556, 0.000009
0.002847, -0.000552, 0.000008
0.002830, -0.000548, 0.000008
0.002814, -0.000543, 0.000008
0.002797, -0.000539, 0.000008
0.002781, -0.000535, 0.000008
0.002764, -0.000531, 0.000008
0.002748, -0.000527, 0.000008
0.002732, -0.000523, 0.000008
0.002716, -0.000519, 0.000008
0.002700, -0.000515, 0.000008
0.002684, -0.000511, 0.000007
0.002668, -0.000507, 0.000007
0.002653, -0.000503, 0.000007
0.002637, -0.000500, 0.000007
0.002622, -0.000496, 0.000007
0.002606, -0.000492, 0.000007
0.002591, -0.000488, 0.000007
0.002575, -0.000484, 0.000007
0.002560, -0.000481, 0.000007
0.002545, -0.000477, 0.000007
0.002530, -0.000473, 0.000007
0.002515, -0.000470, 0.000007
0.002500, -0.000466, 0.000006
0.002485, -0.000463, 0.000006
0.002471, -0.000459, 0.000006
0.002456, -0.000455, 0.000006
0.002441, -0.000452, 0.000006
0.002427, -0.000448, 0.000006
0.002412, -0.000445, 0.000006
0.002398, -0.000442, 0.000006
0.002384, -0.000438, 0.000006
0.002370, -0.000435, 0.000006
0.002355, -0.000431, 0.000006
0.002341, -0.000428, 0.000006
0.002327, -0.000425, 0.000006
0.002314, -0.000421, 0.000006
0.002300, -0.000418, 0.000005
0.002286, -0.000415, 0.000005
0.002272, -0.000412, 0.000005
0.002259, -0.000408, 0.000005
0.002245, -0.000405, 0.000005
0.002232, -0.000402, 0.000005
0.002218, -0.000399, 0.000005
0.002205, -0.000396, 0.000005
0.002192, -0.000393, 0.000005
0.002178, -0.000390, 0.000005
0.002165, -0.000387, 0.000005
0.002152, -0.000384, 0.000005
0.002139, -0.000381, 0.000005
0.002126, -0.000378, 0.000005
0.002114, -0.000375, 0.000005
0.002101, -0.000372, 0.000005
0.002088, -0.000369, 0.000004
0.002076, -0.000366, 0.000004
0.002063, -0.000363, 0.000004
0.002051, -0.000360, 0.000004
0.002038, -0.000357, 0.000004
0.002026, -0.000355, 0.000004
0.002014, -0.000352, 0.000004
0.002001, -0.000349, 0.000004
0.001989, -0.000346, 0.000004
0.001977, -0.000344, 0.000004
0.001965, -0.000341, 0.000004
0.001953, -0.000338, 0.000004
0.001941, -0.000335, 0.000004
0.001929, -0.000333, 0.000004
0.001918, -0.000330, 0.000004
0.001906, -0.000328, 0.000004
0.001894, -0.000325, 0.000004
0.001883, -0.000322, 0.000004
0.001871, -0.000320, 0.000004
0.001860, -0.000317, 0.000004
0.001848, -0.000315, 0.000004
0.001837, -0.000312, 0.000003
0.001826, -0.000310, 0.000003
0.001815, -0.000307, 0.000003
0.001804, -0.000305, 0.000003
0.001792, -0.000302, 0.000003
0.001781, -0.000300, 0.000003
0.001770, -0.000298, 0.000003
0.001760, -0.000295, 0.000003
0.001749, -0.000293, 0.000003
0.001738, -0.000291, 0.000003
0.001727, -0.000288, 0.000003
0.001717, -0.000286, 0.000003
0.001706, -0.000284, 0.000003
0.001696, -0.000281, 0.000003
0.001685, -0.000279, 0.000003
0.001675, -0.000277, 0.000003
0.001664, -0.000275, 0.000003
0.001654, -0.000272, 0.000003
0.001644, -0.000270, 0.000003
0.001634, -0.000268, 0.000003
0.001623, -0.000266, 0.000003
0.001613, -0.000264, 0.000003
0.001603, -0.000262, 0.000003
0.001593, -0.000259, 0.000003
0.001583, -0.000257, 0.000003
0.001574, -0.000255, 0.000003
0.001564, -0.000253, 0.000003
