x_0, x_1, y
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
-0.000500, -0.000500, 0.000000
0.000500, 0.000500, 0.000000
