x_0, y
1.224660, -0.250000
1.224661, -0.250000
1.224662, -0.250000
1.224663, -0.250000
1.224664, -0.250000
1.224665, -0.250000
1.224666, -0.250000
1.224666, -0.250000
1.224667, -0.250000
1.224668, -0.250000
1.224669, -0.250000
1.224670, -0.250000
1.224671, -0.250000
1.224672, -0.250000
1.224673, -0.250000
1.224674, -0.250000
1.224675, -0.250000
1.224675, -0.250000
1.224676, -0.250000
1.224677, -0.250000
1.224678, -0.250000
1.224679, -0.250000
1.224679, -0.250000
1.224680, -0.250000
1.224681, -0.250000
1.224682, -0.250000
1.224683, -0.250000
1.224683, -0.250000
1.224684, -0.250000
1.224685, -0.250000
1.224685, -0.250000
